9,3130523
9,4930283
9,9200118
9,2200477
9,7400502
9,4950095
9,4970373
9,5130141
9,2305221
9,5100445
9,7150312
9,4960357
9,4520310
9,3720444
9,3250203
9,7570332
9,7645057
9,3260054
9,4540674
9,5100872
9,5030321
9,4690287
9,4650714
9,4880303
9,9270125
9,7780405
9,6100327
9,6100890
9,5300741
9,3105320
9,6100865
9,3840127
9,3550223
9,3270215
9,4860276
9,6185204
9,7885226
9,6400069
9,5150145
9,2100015
9,4930342
9,4550025
9,7500047
9,3060502
9,3850355
9,4970691
9,4620385
9,4615026
9,3750752
9,8950182
9,9675044
9,7875104
9,2025499
9,2640602
9,3420164
9,8400270
9,3430143
9,3240217
9,8400490
9,6160523
9,2565836
9,3660642
9,9700370
9,8800026
9,7830304
9,7520089
9,5050324
9,2740268
9,4635339
9,4930601
9,2240139
9,4690429
9,3100829
9,2440201
9,4690179
9,4970236
9,8550253
9,3850573
9,3600507
9,3200303
9,2200698
9,2780280
9,3260325
9,3240564
9,2425622
9,3750042
9,7750042
9,3090496
9,2460790
9,7160354
9,4690889
9,4950783
9,4550332
9,3750378
9,3720177
9,8100029
9,7600301
9,3200090
9,3450337
9,4540606
9,8600323
9,2005026
9,6100317
9,8200371
9,2000678
9,4950814
9,4970345
9,8500050
9,8550027
9,3200343
9,7830604
9,3600377
9,2240102
9,2840116
9,6030023
9,8670413
9,1100179
9,4460022
9,3240659
9,8550331
9,5155343
9,7670210
9,3610015
9,7500038
9,6100540
9,4690384
9,5000781
9,4730997
9,7570468
9,5050402
9,7885218
9,5060369
9,2240624
9,3100909
9,3400407
9,5360493
9,3460477
9,2565195
9,3560129
9,8005495
9,6270186
9,6160107
9,4690638
9,2090218
9,4980607
9,4690725
9,3460017
9,4600570
9,2200727
9,6300015
9,4690499
9,2140207
9,4600580
9,7500012
9,2950777
9,2040065
9,4690055
9,3720536
9,6270276
9,2445130
9,7050644
9,4970275
9,7350116
9,3680212
9,2540404
9,2205209
9,3720066
9,2525375
9,2240326
9,8100204
9,3660666
9,4990385
9,8800104
9,4980418
9,5110611
9,2500352
9,8150061
9,3150021
9,4980777
9,3220503
9,4935191
9,8800083
9,4540224
9,3620085
9,4860428
9,2530084
9,7570345
9,7630533
9,3330215
9,2615642
9,2415610
9,3475085
9,3350018
9,9240012
9,3400001
9,4690754
9,3320056
9,3750404
9,3660998
9,2305107
9,4940411
9,5000111
9,2000476
9,2300107
9,3350206
9,3600433
9,2635253
9,3600561
9,6160489
9,3305228
9,3440051
9,4960397
9,3320996
9,2200677
9,3270057
9,3150111
9,3270219
9,7570714
9,8300047
9,2100019
9,6320170
9,7830011
9,4860316
9,3750068
9,3360074
9,4960448
9,2565772
9,3520211
9,4550087
9,4820412
9,6160461
9,2500363
9,8100076
9,3560047
9,5225031
9,3105017
9,7570418
9,4540687
9,2715254
9,4960233
9,3570160
9,3740223
9,3040464
9,6160124
9,3530242
9,4990237
9,3100012
9,5130467
9,3700785
9,3090821
9,4660038
9,4980116
9,4690588
9,4690010
9,3730048
9,7300329
9,2305212
9,4795761
9,5130114
9,3680145
9,6100410
9,7940315
9,5320122
9,3440131
9,4960240
9,3270086
9,2440041
9,6000994
9,4690553
9,3360026
9,2565122
9,4930625
9,8600013
9,3460157
9,2985064
9,3620104
9,8800151
9,6160553
9,3505349
9,3515786
9,7150337
9,4850430
9,3730073
9,5470063
9,2460777
9,2240437
9,3420141
9,8400407
9,3850580
9,5070241
9,7300313
9,4550271
9,9240102
9,7570743
9,8100388
9,9270040
9,4960375
9,4960517
9,4540524
9,3240495
9,3720524
9,6360100
9,2025660
9,3050103
9,9760322
9,2435026
9,6100495
9,6320042
9,2260301
9,4540567
9,4990287
9,3260342
9,2550405
9,5110207
9,4400636
9,3750351
9,7630716
9,3440301
9,4740598
9,3090460
9,5350401
9,4960457
9,8365181
9,6120211
9,4950530
9,9230081
9,6420507
9,6300035
9,2460617
9,6160028
9,7900136
9,1300668
9,2305117
9,3240590
9,2350647
9,4970584
9,3550173
9,4940039
9,6400064
9,3360051
9,4980112
9,2305418
9,5110165
9,4840130
9,3670011
9,8100154
9,2825836
9,7555267
9,2435426
9,2640368
9,8600072
9,6420792
9,3100313
9,3300312
9,7645018
9,3240206
9,2240201
9,9850202
9,7050532
9,3640015
9,8900051
9,3100700
9,3300283
9,5400792
9,3550158
9,3780017
9,2130374
9,2240224
9,7700218
9,4850332
9,3440018
9,6160498
9,4860143
9,4990715
9,4620393
9,7520048
9,4990399
9,3560148
9,4960379
9,4970301
9,4980771
9,8650234
9,2460720
9,4970781
9,8670115
9,4690356
9,4850091
9,7005213
9,3400439
9,2425624
9,2300372
9,3130381
9,4960208
9,4690292
9,4540613
9,2070504
9,3000574
9,5030083
9,3105287
9,4690449
9,7340140
9,4690883
9,2460717
9,7490306
9,8800018
9,3600460
9,4900828
9,2430520
9,2230238
9,3040807
9,3100734
9,4690694
9,2025164
9,3230320
9,3250365
9,6110136
9,7665875
9,5470415
9,2005114
9,2000492
9,3305998
9,8670120
9,3610072
9,7300425
9,6110178
9,3750307
9,3610115
9,2415553
9,6000717
9,3230013
9,8550047
9,4980518
9,4540045
9,5140270
9,2580177
9,3300431
9,4940684
9,5470025
9,7580703
9,5150085
9,4880170
9,9700551
9,2565780
9,8700282
9,3140584
9,3270038
9,4970249
9,5100045
9,3240452
9,3080752
9,3515754
9,7885209
9,8550243
9,7750210
9,3060739
9,6110161
9,2260045
9,3130546
9,3240476
9,4550824
9,4980760
9,4690419
9,2305606
9,2120019
9,4740011
9,2240577
9,4930274
9,3100547
9,8100329
9,3050187
9,8600110
9,4940189
9,3200355
9,6100386
9,5450290
9,8365232
9,3650075
9,5100482
9,2305619
9,5060068
9,3420051
9,8365088
9,7240277
9,2630427
9,2594521
9,7300495
9,2350394
9,2100370
9,3105067
9,4950128
9,2715445
9,8550392
9,7540508
9,5300775
9,2300016
9,8100122
9,2435439
9,5300831
9,4960088
9,7630347
9,9230059
9,6160362
9,4980784
9,4820506
9,3550042
9,6100601
9,9875111
9,3360255
9,3140034
9,2475011
9,2600840
9,3105030
9,9545301
9,2615629
9,7555205
9,3670027
9,3200384
9,7800225
9,6050465
9,7630514
9,3250262
9,6100669
9,3720545
9,8600080
9,9800501
9,2435008
9,7370170
9,3300366
9,4690840
9,4890566
9,4500001
9,7100224
9,6100404
9,4940665
9,4520101
9,5445101
9,8550213
9,4960023
9,6230204
9,3450062
9,5450100
9,2040084
9,2350073
9,3230297
9,3405359
9,4930313
9,2410853
9,4970772
9,7350464
9,3640110
9,8700216
9,4860211
9,8500142
9,2025168
9,3600452
9,3530254
9,2200494
9,7630099
9,9850283
9,6100814
9,2550369
9,4980247
9,9960130
9,8135017
9,7750511
9,7200016
9,9960040
9,8900036
9,7750710
9,7670162
9,2410540
9,3150015
9,3040249
9,4970268
9,2435148
9,3350083
9,2530687
9,2565712
9,3720027
9,2590270
9,3600523
9,8700073
9,3680014
9,7520445
9,7540513
9,7050329
9,3770410
9,3260048
9,4520706
9,8970204
9,7630582
9,5100723
9,8005540
9,7300465
9,4850026
9,4610639
9,4850085
9,3320055
9,5060161
9,5200384
9,6150321
9,6120225
9,2005016
9,3240460
9,7630206
9,6005150
9,5320033
9,4730080
9,5090144
9,3420254
9,8375226
9,8005420
9,3750315
9,5110658
9,6160508
9,6000665
9,4690799
9,7920201
9,6100423
9,7400124
9,2100029
9,2350485
9,4550010
9,2495013
9,2300219
9,2890305
9,7480051
9,6320031
9,4950054
9,5130311
9,2440022
9,4540545
9,8300026
9,2580434
9,3750588
9,5300522
9,3200311
9,2500639
9,9940012
9,4740595
9,3350084
9,2230866
9,5470334
9,7100261
9,2580613
9,4960355
9,3150018
9,4690622
9,4920120
9,9240029
9,9230045
9,4615167
9,4990698
9,2305306
9,2600835
9,7750055
9,4990746
9,6110102
9,2480059
9,7340110
9,8550168
9,4940603
9,4970676
9,8100306
9,7320174
9,4870075
9,8150013
9,2500372
9,9650350
9,5100818
9,4690556
9,5070557
9,4690648
9,7900282
9,2615719
9,7630214
9,4870049
9,9875106
9,4690225
9,4550758
9,3350028
9,7630592
9,5320134
9,3040463
9,3465134
9,2565845
9,3240595
9,8900054
9,6100634
9,9980050
9,7750384
9,5000483
9,4690857
9,4500561
9,4690163
9,3700797
9,5370103
9,5070202
9,6160116
9,2440016
9,2660351
9,3720076
9,3250253
9,3450115
9,2040132
9,8009016
9,4540527
9,2150265
9,7630589
9,3440123
9,6110013
9,6300175
9,2965323
9,8970016
9,3045272
9,3100823
9,6100051
9,8970207
9,2205204
9,5070322
9,5110657
9,4960611
9,3720562
9,8005419
9,7900351
9,7500041
9,4690863
9,3510893
9,6260195
9,3420012
9,3660143
9,7005127
9,3280113
9,6100691
9,3600625
9,8700267
9,3200301
9,7330204
9,6400661
9,6250174
9,9970220
9,6100533
9,7830452
9,4540616
9,3130386
9,4690295
9,4520709
9,9760321
9,7900189
9,4940412
9,5100193
9,8100392
9,3720514
9,2100044
9,4690691
9,5030355
9,6100703
9,4540421
9,7300459
9,3530310
9,4970536
9,7520036
9,4660308
9,4980313
9,5030370
9,4940065
9,4690882
9,5000217
9,8400654
9,2710264
9,3680020
9,3750363
9,4940633
9,5470384
9,2965598
9,2530730
9,3600102
9,6320021
9,3060735
9,4980232
9,5470321
9,3050208
9,9385040
9,8200451
9,4960447
9,8100061
9,4550867
9,4550854
9,3660611
9,2495196
9,2500008
9,4690903
9,3475035
9,4970482
9,4870133
9,4690497
9,7750048
9,5430078
9,3400332
9,2200685
9,3720058
9,3150259
9,2240130
9,2405028
9,2435479
9,5130464
9,3330435
9,7665893
9,6420371
9,4950314
9,3660424
9,3730700
9,4930802
9,2675681
9,7630277
9,4660371
9,7250051
9,7800096
9,8950190
9,2580260
9,7885119
9,4960369
9,3130579
9,4970657
9,4980783
9,3130083
9,5360062
9,3770107
9,9580028
9,8670119
9,4540367
9,2300401
9,4820520
9,4540665
9,8600090
9,2040144
9,8100350
9,6150215
9,7580559
9,6285070
9,7050646
9,3260219
9,4795766
9,3200027
9,7700203
9,9240018
9,3150281
9,6160512
9,3105299
9,4615109
9,7330332
9,6200302
9,4860231
9,4690585
9,7100144
9,3350012
9,2580440
9,3650108
9,5320192
9,6100875
9,3130556
9,2825037
9,4615464
9,3730078
9,5155601
9,3740403
9,3270064
9,7570667
9,2070365
9,5100058
9,2300086
9,7750022
9,6230135
9,7750809
9,4730585
9,6320998
9,3670015
9,8700076
9,3150191
9,6230785
9,2040533
9,5120261
9,5430302
9,3600586
9,4940662
9,2890306
9,6100486
9,5320112
9,5070411
9,4970733
9,5140052
9,7050477
9,9580325
9,3130110
9,3600425
9,9960530
9,7330219
9,3100037
9,3450067
9,2615626
9,6160522
9,5320242
9,4540477
9,2600712
9,2350692
9,7540516
9,3550052
9,2005073
9,2260062
9,2000684
9,5300912
9,7900117
9,2525365
9,4850427
9,5300904
9,3720024
9,4540386
9,4690560
9,9350409
9,8300017
9,2200714
9,3420104
9,8005504
9,3420348
9,2955373
9,7005619
9,3780175
9,9240048
9,3750316
9,4640214
9,4620375
9,4930323
9,5100488
9,6200639
9,8135032
9,5470054
9,3640014
9,7490303
9,3420174
9,8550338
9,5090149
9,3670256
9,5100720
9,3300309
9,2350726
9,7320406
9,2200484
9,4860208
9,5400826
9,4525301
9,3680201
9,4690794
9,2475041
9,8201878
9,5230251
9,2240109
9,3100381
9,2565438
9,8100160
9,5300422
9,3670269
9,6420302
9,4980713
9,4690678
9,8800020
9,7520420
9,7340225
9,3720453
9,3140024
9,3750054
9,4690458
9,4550741
9,3360183
9,4970244
9,3430702
9,3220509
9,5450134
9,8550248
9,2480203
9,6160112
9,7580328
9,7150296
9,6100107
9,6110133
9,3560057
9,3600559
9,4910319
9,7520436
9,3670104
9,4970786
9,6400681
9,2440212
9,2460451
9,2300264
9,5040537
9,4690406
9,6270221
9,4540515
9,3840554
9,7330068
9,3240457
9,3600277
9,6300997
9,7570681
9,3305039
9,7570739
9,2755350
9,3530060
9,4690521
9,4550291
9,4845025
9,3270033
9,7630223
9,2140404
9,5030021
9,4940623
9,3720546
9,3330144
9,3270081
9,4730370
9,8100127
9,4940301
9,5400729
9,2665197
9,3280103
9,2590293
9,4690657
9,4660060
9,2025159
9,3240673
9,6100282
9,3720414
9,3060354
9,7630680
9,4550031
9,9700354
9,4930618
9,2710458
9,5300683
9,2520620
9,2835306
9,3740081
9,4540023
9,4520702
9,9230140
9,4930290
9,3660070
9,6100821
9,3060817
9,2530448
9,8100387
9,7100218
9,7040270
9,2630437
9,3780561
9,3080843
9,2580259
9,3560111
9,4980505
9,3220243
9,2565359
9,4960030
9,7600173
9,3810502
9,2005098
9,2040454
9,3330423
9,4990376
9,5100821
9,5370652
9,4970662
9,4950740
9,2380570
9,8900033
9,2435511
9,5460160
9,3140295
9,3570170
9,3020426
9,4970048
9,6230165
9,5300751
9,2460714
9,2435152
9,5120146
9,6060072
9,8100310
9,4850244
9,6100209
9,4540508
9,7570784
9,4860263
9,4960075
9,3420225
9,7630739
9,5110571
9,2240379
9,3465018
9,4690661
9,2550421
9,4550371
9,5100385
9,2425812
9,5300812
9,7540550
9,4950047
9,7565102
9,7300454
9,7440223
9,2200486
9,2540189
9,3230055
9,9580479
9,3100065
9,7250266
9,7470063
9,2660101
9,9580304
9,3130023
9,2100622
9,8650030
9,4550034
9,2460204
9,2565643
9,3230231
9,8100230
9,5300514
9,3660661
9,2475020
9,9760317
9,2480099
9,3465022
9,3550127
9,3105166
9,4550882
9,2420424
9,2600819
9,4690346
9,3130127
9,3850361
9,3560061
9,5000221
9,2580108
9,6000652
9,4520414
9,3100687
9,6000696
9,4930810
9,6400213
9,3510827
9,7330318
9,7555212
9,2025157
9,2410025
9,2440470
9,9900402
9,4850076
9,4690124
9,2435252
9,5460511
9,4960224
9,4980282
9,5100444
9,7250202
9,4550044
9,3740183
9,6420572
9,7750503
9,3660682
9,4550627
9,7665803
9,5000365
9,6110129
9,5370172
9,2500359
9,9350417
9,4940072
9,2305558
9,4540518
9,7750201
9,4550401
9,7570475
9,3270225
9,4860129
9,5370642
9,3260095
9,7800216
9,4690180
9,3515785
9,8375019
9,2580230
9,4950716
9,5200370
9,4550652
9,4970116
9,7630674
9,3270229
9,4550598
9,4860133
9,3700370
9,7000014
9,5320163
9,7150341
9,3105119
9,4550810
9,5130551
9,4970721
9,4940155
9,2005514
9,2480214
9,2460758
9,3200998
9,8400464
9,4540058
9,5450345
9,3730037
9,7580241
9,3250210
9,7665862
9,7900342
9,2080712
9,2200513
9,7480013
9,3660054
9,3420058
9,4550297
9,7040303
9,8600729
9,7040268
9,3420062
9,3750724
9,2660111
9,7520057
9,4690530
9,3105366
9,7320415
9,2450027
9,3140435
9,3730058
9,5100310
9,4890416
9,8950412
9,3460416
9,9970064
9,6260013
9,4540171
9,3550336
9,2565586
9,2130107
9,3700732
9,3330425
9,7400111
9,2460311
9,5450241
9,2890401
9,2860586
9,2300213
9,6160133
9,4920050
9,9850072
9,3460065
9,4635338
9,4540218
9,3330218
9,4540605
9,7080323
9,4690396
9,2580642
9,6230741
9,3100370
9,4520819
9,8670151
9,3440610
9,7630248
9,5100343
9,8100016
9,6000709
9,2000679
9,2950681
9,3530240
9,2695835
9,4870201
9,8970343
9,2550415
9,9400005
9,2565843
9,7700235
9,4690061
9,7540401
9,3100707
9,5110372
9,4950819
9,2460793
9,6100816
9,8009020
9,4690628
9,7520411
9,3200330
9,6040025
9,4850342
9,7500059
9,2240421
9,2450019
9,7570501
9,3750743
9,7800220
9,2510663
9,7580713
9,5470382
9,6300010
9,2040414
9,6030153
9,3420417
9,8400552
9,2300388
9,5060364
9,6350031
9,2205161
9,4540650
9,6100351
9,3460706
9,4980817
9,3360245
9,5120082
9,2890487
9,5155726
9,2420194
9,7540068
9,6160485
9,3720522
9,3460012
9,7630023
9,5300821
9,3465060
9,4980554
9,9580106
9,2305166
9,4540579
9,5090100
9,3620361
9,6160354
9,6400231
9,2450337
9,4950644
9,2845412
9,8900109
9,2305210
9,2510701
9,8950439
9,5400649
9,4930455
9,4970353
9,4890111
9,7520034
9,2565204
9,4990294
9,7570492
9,7800233
9,7900516
9,2550019
9,4475288
9,5430120
9,3720533
9,2975397
9,5090074
9,2460194
9,7050581
9,8550231
9,4970670
9,7450151
9,2950143
9,5100687
9,3360283
9,4970705
9,4520322
9,8600089
9,8550134
9,7750376
9,2665612
9,5100505
9,3220402
9,8970328
9,6360113
9,6150332
9,7150316
9,2665416
9,8550385
9,4550053
9,2715778
9,8400142
9,4980104
9,6110108
9,3150214
9,7645058
9,4690710
9,7480352
9,2510332
9,5060475
9,3440467
9,3100058
9,6430342
9,2240601
9,6150514
9,3770101
9,4970092
9,7050472
9,7780502
9,3720190
9,6430371
9,2890161
9,3100816
9,4970513
9,3360210
9,3140094
9,4520613
9,3240485
9,7645016
9,4940652
9,4980234
9,5340431
9,2415631
9,7300467
9,2950591
9,3330125
9,7160015
9,3680022
9,4980745
9,2565295
9,3060312
9,4600653
9,3260306
9,4880085
9,2025504
9,2830441
9,2350397
9,4550699
9,2600800
9,2435134
9,6200641
9,5160211
9,3230105
9,5130105
9,2500534
9,8400412
9,2300232
9,4870183
9,2100402
9,3270013
9,3740064
9,3360136
9,3670035
9,8800563
9,2490126
9,4950326
9,7480021
9,9230052
9,4660404
9,6000631
9,2240300
9,5340092
9,3260344
9,2560097
9,4660383
9,8550256
9,4550090
9,3320075
9,3550167
9,3720052
9,3250028
9,2500629
9,2435730
9,7520301
9,2950537
9,3220018
9,6000500
9,2000466
9,8375201
9,6120029
9,6040056
9,3090644
9,3220511
9,7900094
9,7300548
9,4690379
9,8970303
9,6160211
9,2480031
9,6100089
9,9950056
9,2565192
9,2560582
9,6100312
9,6160509
9,3130592
9,8200378
9,2435257
9,2300180
9,6420506
9,3750373
9,2400514
9,3090833
9,7920301
9,7750204
9,7570404
9,3090493
9,2240212
9,3460321
9,7050066
9,2000673
9,2550400
9,7570467
9,3450336
9,4970724
9,3730088
9,8005496
9,7630671
9,4660363
9,2240229
9,3750318
9,2410531
9,2435425
9,4540517
9,2080400
9,5320180
9,5110561
9,2260302
9,3240654
9,3740333
9,7800213
9,6100492
9,3780471
9,9580483
9,8900062
9,5110631
9,4850238
9,8375058
9,3740137
9,4970794
9,5400813
9,2560057
9,7580244
9,3515782
9,3660151
9,4520718
9,3105162
9,3720182
9,1300019
9,8800015
9,7630401
9,4890342
9,4690050
9,3750603
9,7595193
9,2565126
9,4870080
9,8100207
9,3750721
9,2525372
9,2415708
9,2240329
9,8200503
9,3220537
9,2200702
9,6100109
9,3720539
9,2420216
9,4850331
9,3505248
9,3330433
9,5130110
9,4860455
9,4980776
9,6370234
9,3130503
9,2450050
9,2870673
9,3200326
9,6100436
9,6000590
9,6005271
9,2705080
9,4820640
9,4690614
9,5430073
9,4550706
9,2500716
9,3230202
9,3040490
9,3060826
9,8950311
9,2025167
9,8005556
9,7340147
9,4935192
9,5155048
9,2005109
9,4540438
9,2565140
9,2985048
9,4550086
9,3600430
9,3850663
9,6260033
9,5385041
9,7595017
9,3130520
9,7340101
9,4550030
9,5400460
9,2300416
9,7150272
9,8100080
9,5320041
9,2625441
9,2550175
9,3420266
9,5340190
9,8200471
9,4845027
9,5350242
9,2950427
9,4880171
9,3450070
9,2745217
9,4690871
9,7780406
9,7885221
9,2835153
9,6160129
9,2500368
9,8100385
9,4615198
9,6000993
9,3680287
9,2500374
9,9225080
9,3420408
9,3720412
9,3040467
9,7005755
9,3670024
9,8950185
9,8600094
9,7645030
9,7630447
9,7670504
9,4540675
9,2560250
9,3140578
9,8600303
9,3730047
9,4740434
9,3360254
9,7540522
9,2065640
9,3800511
9,5470403
9,8600018
9,3200318
9,3090771
9,7570748
9,3270058
9,2410406
9,2900649
9,4930813
9,3740419
9,7940312
9,4690892
9,2755258
9,5430121
9,3060214
9,7250289
9,3700790
9,2100408
9,7630511
9,6400216
9,4850079
9,2200695
9,6160011
9,6230681
9,6100413
9,3240682
9,3240492
9,4890159
9,4850433
9,5120357
9,9850062
9,9580315
9,6285062
9,2460606
9,8200423
9,3100633
9,5030319
9,3305284
9,3150217
9,2080202
9,5445092
9,2500761
9,2000795
9,7750308
9,7830476
9,3050504
9,3600455
9,5430404
9,4980109
9,6160353
9,2540352
9,3660721
9,2435147
9,4970773
9,2625606
9,5110261
9,4930320
9,2380605
9,7645074
9,2480169
9,8800252
9,4820544
9,4550014
9,4550329
9,4540570
9,5110588
9,3510583
9,3130542
9,4860410
9,4620396
9,2840284
9,4550074
9,2005013
9,4540642
9,4520603
9,3130572
9,2300216
9,4850096
9,4520510
9,9240218
9,4970582
9,5300493
9,8970201
9,4980242
9,5430203
9,5370643
9,2300233
9,9230055
9,6100065
9,5120446
9,4850086
9,4970119
9,4690865
9,4850029
9,6100452
9,7200017
9,3130539
9,2435178
9,3270012
9,4860287
9,7170114
9,4950057
9,6150716
9,2500634
9,8900059
9,2460349
9,4540055
9,3350073
9,2140181
9,6120232
9,2240416
9,4690697
9,3530072
9,3220510
9,8600121
9,7800537
9,6000666
9,7330322
9,6360319
9,3330016
9,3360031
9,4540415
9,7330315
9,4845076
9,9230115
9,4990408
9,2330510
9,7050342
9,4870079
9,5000214
9,4890350
9,6100805
9,6430062
9,7050636
9,3105282
9,7300422
9,4690064
9,2750094
9,2865361
9,5030252
9,6160339
9,4540268
9,3600342
9,3140204
9,4840140
9,2445491
9,7830014
9,3360077
9,3080751
9,6110123
9,7830022
9,5070571
9,2635152
9,6320101
9,4690412
9,3730274
9,2550414
9,8400568
9,4960238
9,6320081
9,7630489
9,3460056
9,3105004
9,7630245
9,7750704
9,5450293
9,9680028
9,6110160
9,3740185
9,8100071
9,4690571
9,3850710
9,2410844
9,2500749
9,7050027
9,2435501
9,3360000
9,3360027
9,5140153
9,4970567
9,4660092
9,4820400
9,4960083
9,5000373
9,2200649
9,4940135
9,5100481
9,2835581
9,3465128
9,8005517
9,9875112
9,6250076
9,9300068
9,3330137
9,2680601
9,3610176
9,4970715
9,7860161
9,5360090
9,8550395
9,2300015
9,5100550
9,5320161
9,3305185
9,4870044
9,7555202
9,7630344
9,3670099
9,4990253
9,2000344
9,9760021
9,2420423
9,3130512
9,7160011
9,3320102
9,3105023
9,7100221
9,4950123
9,7570434
9,7050584
9,3720031
9,7645048
9,6120706
9,4540032
9,5155401
9,2230838
9,2305026
9,5210171
9,3400521
9,4540471
9,3060736
9,5470322
9,9950156
9,4980795
9,2200491
9,2600055
9,3300328
9,4740406
9,2540389
9,4960343
9,3750381
9,5100530
9,2950801
9,4950205
9,4990411
9,9625060
9,8400008
9,6000703
9,5000231
9,8500160
9,3250022
9,8700176
9,4690020
9,2410856
9,3060351
9,3530239
9,6150322
9,3240663
9,3680017
9,3250316
9,4550583
9,8550336
9,5110641
9,5460411
9,3450346
9,2040082
9,2305518
9,4900031
9,2495171
9,2240331
9,3250252
9,7580120
9,2300241
9,7900078
9,6320537
9,2590273
9,4820504
9,8670131
9,4520507
9,2460501
9,5300234
9,5300801
9,7940412
9,3140144
9,3600349
9,6270151
9,6100454
9,3440471
9,4840120
9,2565118
9,4615012
9,2540691
9,8550359
9,8100227
9,3870192
9,6270371
9,4550759
9,3260209
9,7555227
9,5060422
9,6360181
9,6100426
9,7050596
9,7500013
9,4690728
9,2970210
9,3460018
9,7300462
9,4690468
9,7050701
9,6005193
9,8375039
9,3200314
9,5430043
9,8300029
9,6250182
9,4890106
9,4520806
9,4870118
9,5470151
9,4860481
9,3350079
9,2240231
9,3220111
9,7400129
9,9240122
9,6270192
9,7170105
9,2480041
9,3350013
9,5450281
9,3740023
9,7300401
9,6100888
9,5030352
9,4950351
9,4860335
9,7330305
9,5100441
9,5300412
9,4520457
9,4980507
9,3610109
9,2080647
9,2305446
9,6230612
9,9385060
9,8400012
9,4730704
9,6000714
9,5070551
9,4940687
9,8950085
9,9000900
9,2480173
9,2710404
9,6160333
9,4970378
9,4960330
9,4540042
9,7230060
9,4550825
9,6100862
9,8550042
9,6350091
9,6230782
9,2855350
9,8005439
9,4600286
9,2840262
9,3740205
9,6185201
9,6100871
9,9240224
9,4980743
9,4970769
9,3750832
9,2435811
9,2205307
9,4550739
9,6160332
9,9700556
9,7570666
9,3330239
9,5030328
9,7000466
9,3610112
9,4940184
9,3305997
9,4970311
9,1675093
9,3840128
9,2565435
9,2495103
9,2550501
9,8375069
9,2305623
9,4970073
9,5425502
9,7800224
9,3500890
9,1675297
9,8970011
9,3505354
9,3200387
9,7555236
9,4970165
9,7520438
9,5100759
9,4880302
9,2040133
9,3230342
9,7080332
9,8600230
9,5085214
9,2350687
9,4890522
9,3300304
9,2300258
9,3550045
9,2305131
9,2040154
9,4950086
9,4930309
9,2810378
9,8550151
9,9760302
9,5000743
9,7080315
9,5360080
9,3720540
9,4980731
9,5450166
9,4560755
9,5340452
9,4890569
9,6370332
9,3105064
9,5140142
9,3680042
9,3230242
9,8365087
9,6100403
9,5100463
9,4930343
9,3360203
9,4870998
9,3400493
9,2435345
9,4660381
9,3450033
9,4550895
9,6160578
